Country,Year,Gender,Metric,Value
Tanzania,2019,Male,Labour Force Participation Rate,86.079
Tanzania,2019,Female,Vulnerable Employment,89.57493011
Tanzania,2019,Male,Vulnerable Employment,78.73594022
Thailand,2019,Female,Employment to population ratio,58.584
Thailand,2019,Male,Employment to population ratio,74.977
Thailand,2019,Female,Labour Force Participation Rate,59.018
Thailand,2019,Male,Labour Force Participation Rate,75.51
Thailand,2019,Female,Part Time Employment,18.59
Thailand,2019,Male,Part Time Employment,18.3
Thailand,2019,Female,Vulnerable Employment,48.83640482
Thailand,2019,Male,Vulnerable Employment,46.82119778
Timor-Leste,2019,Female,Employment to population ratio,58.577
Timor-Leste,2019,Male,Employment to population ratio,70.768
Timor-Leste,2019,Female,Labour Force Participation Rate,61.043
Timor-Leste,2019,Male,Labour Force Participation Rate,72.426
Timor-Leste,2019,Female,Vulnerable Employment,79.74981053
Timor-Leste,2019,Male,Vulnerable Employment,55.52933081
Togo,2019,Female,Employment to population ratio,54.387
Togo,2019,Male,Employment to population ratio,56.923
Togo,2019,Female,Labour Force Participation Rate,55.946
Togo,2019,Male,Labour Force Participation Rate,59.717
Togo,2019,Female,Vulnerable Employment,80.80633279
Togo,2019,Male,Vulnerable Employment,62.21208308
Tonga,2019,Female,Employment to population ratio,41.31
Tonga,2019,Male,Employment to population ratio,64.729
Tonga,2019,Female,Labour Force Participation Rate,42.54
Tonga,2019,Male,Labour Force Participation Rate,65.79
Tonga,2019,Female,Vulnerable Employment,35.90525003
Tonga,2019,Male,Vulnerable Employment,38.8199783
Trinidad and Tobago,2019,Female,Employment to population ratio,46.047
Trinidad and Tobago,2019,Male,Employment to population ratio,64.086
Trinidad and Tobago,2019,Female,Labour Force Participation Rate,47.985
Trinidad and Tobago,2019,Male,Labour Force Participation Rate,66.157
Trinidad and Tobago,2019,Female,Vulnerable Employment,12.67815775
Trinidad and Tobago,2019,Male,Vulnerable Employment,25.71876715
Tunisia,2019,Female,Employment to population ratio,19.797
Tunisia,2019,Male,Employment to population ratio,58.814
Tunisia,2019,Female,Labour Force Participation Rate,26.5
Tunisia,2019,Male,Labour Force Participation Rate,68.258
Tunisia,2019,Female,Vulnerable Employment,12.02078691
Tunisia,2019,Male,Vulnerable Employment,23.05161626
Turkiye,2019,Female,Employment to population ratio,28.594
Turkiye,2019,Male,Employment to population ratio,62.903
Turkiye,2019,Female,Labour Force Participation Rate,34.215
Turkiye,2019,Male,Labour Force Participation Rate,71.761
Turkiye,2019,Female,Part Time Employment,32.56
Turkiye,2019,Male,Part Time Employment,18.67
Turkiye,2019,Female,Vulnerable Employment,31.97287079
Turkiye,2019,Male,Vulnerable Employment,24.82191184
Turkmenistan,2019,Female,Employment to population ratio,47.8
Turkmenistan,2019,Male,Employment to population ratio,43.742
Turkmenistan,2019,Female,Labour Force Participation Rate,49.025
Turkmenistan,2019,Male,Labour Force Participation Rate,46.415
Turkmenistan,2019,Female,Vulnerable Employment,29.98974981
Turkmenistan,2019,Male,Vulnerable Employment,27.68686843
Uganda,2019,Female,Employment to population ratio,65.056
Uganda,2019,Male,Employment to population ratio,70.698
Uganda,2019,Female,Labour Force Participation Rate,67.498
Uganda,2019,Male,Labour Force Participation Rate,72.594
Uganda,2019,Female,Vulnerable Employment,84.39223227
Uganda,2019,Male,Vulnerable Employment,66.3567408
Ukraine,2019,Female,Employment to population ratio,45.391
Ukraine,2019,Male,Employment to population ratio,59.31
Ukraine,2019,Female,Labour Force Participation Rate,49.26
Ukraine,2019,Male,Labour Force Participation Rate,64.817
Ukraine,2019,Female,Part Time Employment,9.15
Ukraine,2019,Male,Part Time Employment,4.48
Ukraine,2019,Female,Vulnerable Employment,14.25678451
Ukraine,2019,Male,Vulnerable Employment,18.51720324
United Arab Emirates,2019,Female,Employment to population ratio,53.395
United Arab Emirates,2019,Male,Employment to population ratio,90.516
United Arab Emirates,2019,Female,Labour Force Participation Rate,56.797
United Arab Emirates,2019,Male,Labour Force Participation Rate,91.895
United Arab Emirates,2019,Female,Vulnerable Employment,3.855363262
United Arab Emirates,2019,Male,Vulnerable Employment,0.874427666
United Kingdom,2019,Female,Employment to population ratio,56.39
United Kingdom,2019,Male,Employment to population ratio,65.49
United Kingdom,2019,Female,Labour Force Participation Rate,58.456
United Kingdom,2019,Male,Labour Force Participation Rate,68.165
United Kingdom,2019,Female,Part Time Employment,54.46
United Kingdom,2019,Male,Part Time Employment,26.43
United Kingdom,2019,Female,Vulnerable Employment,9.894405866
United Kingdom,2019,Male,Vulnerable Employment,16.47753969
United States,2019,Female,Employment to population ratio,54.831
United States,2019,Male,Employment to population ratio,66.008
United States,2019,Female,Labour Force Participation Rate,56.885
United States,2019,Male,Labour Force Participation Rate,68.559
United States,2019,Female,Part Time Employment,32.57
United States,2019,Male,Part Time Employment,19.67
United States,2019,Female,Vulnerable Employment,2.766599752
United States,2019,Male,Vulnerable Employment,5.302439818
Uruguay,2019,Female,Employment to population ratio,50.33
Uruguay,2019,Male,Employment to population ratio,66.708
Uruguay,2019,Female,Labour Force Participation Rate,56.24
Uruguay,2019,Male,Labour Force Participation Rate,71.886
Uruguay,2019,Female,Vulnerable Employment,22.98773542
Uruguay,2019,Male,Vulnerable Employment,26.67282391
Uzbekistan,2019,Female,Employment to population ratio,37.5
Uzbekistan,2019,Male,Employment to population ratio,70.48
Uzbekistan,2019,Female,Labour Force Participation Rate,39.998
Uzbekistan,2019,Male,Labour Force Participation Rate,73.554
Uzbekistan,2019,Female,Vulnerable Employment,22.53278191
Uzbekistan,2019,Male,Vulnerable Employment,40.48610983
Vanuatu,2019,Female,Employment to population ratio,56.155
Vanuatu,2019,Male,Employment to population ratio,74.935
Vanuatu,2019,Female,Labour Force Participation Rate,60.309
Vanuatu,2019,Male,Labour Force Participation Rate,78.302
Vanuatu,2019,Female,Vulnerable Employment,63.13066226
Vanuatu,2019,Male,Vulnerable Employment,55.05723926
"Venezuela, RB",2019,Female,Employment to population ratio,39.35
"Venezuela, RB",2019,Male,Employment to population ratio,65.986
"Venezuela, RB",2019,Female,Labour Force Participation Rate,42.101
"Venezuela, RB",2019,Male,Labour Force Participation Rate,69.854
"Venezuela, RB",2019,Female,Vulnerable Employment,32.97354547
"Venezuela, RB",2019,Male,Vulnerable Employment,40.01124235
Viet Nam,2019,Female,Employment to population ratio,69.389
Viet Nam,2019,Male,Employment to population ratio,79.648
Viet Nam,2019,Female,Labour Force Participation Rate,70.516
Viet Nam,2019,Male,Labour Force Participation Rate,81.072
Viet Nam,2019,Female,Part Time Employment,32.41
Viet Nam,2019,Male,Part Time Employment,24.74
Viet Nam,2019,Female,Vulnerable Employment,57.99027224
Viet Nam,2019,Male,Vulnerable Employment,47.50702926
Virgin Islands (U.S.),2019,Female,Employment to population ratio,37.256
Virgin Islands (U.S.),2019,Male,Employment to population ratio,55.869
Virgin Islands (U.S.),2019,Female,Labour Force Participation Rate,42.98
Virgin Islands (U.S.),2019,Male,Labour Force Participation Rate,63.165
Virgin Islands (U.S.),2019,Female,Vulnerable Employment,4.804804805
Virgin Islands (U.S.),2019,Male,Vulnerable Employment,8.251988001
West Bank and Gaza,2019,Female,Employment to population ratio,10.845
West Bank and Gaza,2019,Male,Employment to population ratio,55.965
West Bank and Gaza,2019,Female,Labour Force Participation Rate,18.347
West Bank and Gaza,2019,Male,Labour Force Participation Rate,71.017
West Bank and Gaza,2019,Female,Part Time Employment,45.89
West Bank and Gaza,2019,Male,Part Time Employment,21.8
West Bank and Gaza,2019,Female,Vulnerable Employment,19.95665467
West Bank and Gaza,2019,Male,Vulnerable Employment,22.4514797
"Yemen, Rep.",2019,Female,Employment to population ratio,3.631
"Yemen, Rep.",2019,Male,Employment to population ratio,49.992
"Yemen, Rep.",2019,Female,Labour Force Participation Rate,5.127
"Yemen, Rep.",2019,Male,Labour Force Participation Rate,59.757
"Yemen, Rep.",2019,Female,Vulnerable Employment,65.31888029
"Yemen, Rep.",2019,Male,Vulnerable Employment,47.27330416
Zambia,2019,Female,Employment to population ratio,49.481
Zambia,2019,Male,Employment to population ratio,63.328
Zambia,2019,Female,Labour Force Participation Rate,52.204
Zambia,2019,Male,Labour Force Participation Rate,67.23
Zambia,2019,Female,Vulnerable Employment,82.70392198
Zambia,2019,Male,Vulnerable Employment,65.30375126
Zimbabwe,2019,Female,Employment to population ratio,56.485
Zimbabwe,2019,Male,Employment to population ratio,66.346
Zimbabwe,2019,Female,Labour Force Participation Rate,60.73
Zimbabwe,2019,Male,Labour Force Participation Rate,71.927
Zimbabwe,2019,Female,Vulnerable Employment,76.30865193
Zimbabwe,2019,Male,Vulnerable Employment,59.50980872
Afghanistan,2020,Female,Employment to population ratio,13.7
Afghanistan,2020,Male,Employment to population ratio,59.715
Afghanistan,2020,Female,Labour Force Participation Rate,16.463
Afghanistan,2020,Male,Labour Force Participation Rate,66.689
Afghanistan,2020,Female,Vulnerable Employment,91.67031708
Afghanistan,2020,Male,Vulnerable Employment,80.63125351
Albania,2020,Female,Employment to population ratio,43.81
Albania,2020,Male,Employment to population ratio,56.242
Albania,2020,Female,Labour Force Participation Rate,50.089
Albania,2020,Male,Labour Force Participation Rate,64.694
Albania,2020,Female,Part Time Employment,47.8965145
Albania,2020,Male,Part Time Employment,47.8965145
Albania,2020,Female,Vulnerable Employment,50.80180905
Albania,2020,Male,Vulnerable Employment,51.15328929
Algeria,2020,Female,Employment to population ratio,11.805
Algeria,2020,Male,Employment to population ratio,55.223
Algeria,2020,Female,Labour Force Participation Rate,15.439
Algeria,2020,Male,Labour Force Participation Rate,62.592
Algeria,2020,Female,Vulnerable Employment,24.28322128
Algeria,2020,Male,Vulnerable Employment,27.92954492
Angola,2020,Female,Employment to population ratio,60.921
Angola,2020,Male,Employment to population ratio,64.264
Angola,2020,Female,Labour Force Participation Rate,73.047
Angola,2020,Male,Labour Force Participation Rate,77.236
Angola,2020,Female,Vulnerable Employment,70.77174174
Angola,2020,Male,Vulnerable Employment,50.63529795
Argentina,2020,Female,Employment to population ratio,40.744
Argentina,2020,Male,Employment to population ratio,58.842
Argentina,2020,Female,Labour Force Participation Rate,46.506
Argentina,2020,Male,Labour Force Participation Rate,65.949
Argentina,2020,Female,Vulnerable Employment,22.68801736
Argentina,2020,Male,Vulnerable Employment,25.06338238
Armenia,2020,Female,Employment to population ratio,52.132
Armenia,2020,Male,Employment to population ratio,57.741
Armenia,2020,Female,Labour Force Participation Rate,57.689
Armenia,2020,Male,Labour Force Participation Rate,67.949
Armenia,2020,Female,Part Time Employment,23.46
Armenia,2020,Male,Part Time Employment,16.15
Armenia,2020,Female,Vulnerable Employment,63.55034254
Armenia,2020,Male,Vulnerable Employment,56.30210202
Australia,2020,Female,Employment to population ratio,56.368
Australia,2020,Male,Employment to population ratio,65.43
Australia,2020,Female,Labour Force Participation Rate,60.192
Australia,2020,Male,Labour Force Participation Rate,70.019
Australia,2020,Female,Part Time Employment,58.59
Australia,2020,Male,Part Time Employment,35.8
Australia,2020,Female,Vulnerable Employment,6.674770464
Australia,2020,Male,Vulnerable Employment,9.539380747
Austria,2020,Female,Employment to population ratio,53.096
Austria,2020,Male,Employment to population ratio,62.418
Austria,2020,Female,Labour Force Participation Rate,55.902
Austria,2020,Male,Labour Force Participation Rate,65.953
Austria,2020,Female,Part Time Employment,63.34
Austria,2020,Male,Part Time Employment,34.08
Austria,2020,Female,Vulnerable Employment,7.766163578
Austria,2020,Male,Vulnerable Employment,8.482571244
Azerbaijan,2020,Female,Employment to population ratio,59.294
Azerbaijan,2020,Male,Employment to population ratio,66.272
Azerbaijan,2020,Female,Labour Force Participation Rate,64.728
Azerbaijan,2020,Male,Labour Force Participation Rate,70.574
Azerbaijan,2020,Female,Part Time Employment,24.58
Azerbaijan,2020,Male,Part Time Employment,15.14
Azerbaijan,2020,Female,Vulnerable Employment,60.31287481
Azerbaijan,2020,Male,Vulnerable Employment,48.23874302
"Bahamas, The",2020,Female,Employment to population ratio,54.482
"Bahamas, The",2020,Male,Employment to population ratio,65.443
"Bahamas, The",2020,Female,Labour Force Participation Rate,62.057
"Bahamas, The",2020,Male,Labour Force Participation Rate,75.129
"Bahamas, The",2020,Female,Vulnerable Employment,8.519467708
"Bahamas, The",2020,Male,Vulnerable Employment,22.52052938
Bahrain,2020,Female,Employment to population ratio,41.236
Bahrain,2020,Male,Employment to population ratio,85.487
Bahrain,2020,Female,Labour Force Participation Rate,43.484
Bahrain,2020,Male,Labour Force Participation Rate,86.24
Bahrain,2020,Female,Vulnerable Employment,1.041605054
Bahrain,2020,Male,Vulnerable Employment,1.084945486
Bangladesh,2020,Female,Employment to population ratio,33.738
Bangladesh,2020,Male,Employment to population ratio,76.91
Bangladesh,2020,Female,Labour Force Participation Rate,36.565
Bangladesh,2020,Male,Labour Force Participation Rate,80.262
Bangladesh,2020,Female,Vulnerable Employment,67.19871467
Bangladesh,2020,Male,Vulnerable Employment,50.33227553
Barbados,2020,Female,Employment to population ratio,52.823
Barbados,2020,Male,Employment to population ratio,57.28
Barbados,2020,Female,Labour Force Participation Rate,57.585
Barbados,2020,Male,Labour Force Participation Rate,64.511
Barbados,2020,Female,Vulnerable Employment,13.45179631
Barbados,2020,Male,Vulnerable Employment,26.15267127
Belarus,2020,Female,Employment to population ratio,57.109
Belarus,2020,Male,Employment to population ratio,68.061
Belarus,2020,Female,Labour Force Participation Rate,59.067
Belarus,2020,Male,Labour Force Participation Rate,71.485
Belarus,2020,Female,Vulnerable Employment,2.434629704
Belarus,2020,Male,Vulnerable Employment,5.071841608
Belgium,2020,Female,Employment to population ratio,46.695
Belgium,2020,Male,Employment to population ratio,55.14
Belgium,2020,Female,Labour Force Participation Rate,49.336
Belgium,2020,Male,Labour Force Participation Rate,58.487
Belgium,2020,Female,Part Time Employment,59.25
Belgium,2020,Male,Part Time Employment,33.78
Belgium,2020,Female,Vulnerable Employment,8.815538592
Belgium,2020,Male,Vulnerable Employment,12.71801367
Belize,2020,Female,Employment to population ratio,39.743
Belize,2020,Male,Employment to population ratio,69.942
Belize,2020,Female,Labour Force Participation Rate,47.333
Belize,2020,Male,Labour Force Participation Rate,75.387
Belize,2020,Female,Vulnerable Employment,30.39640478
Belize,2020,Male,Vulnerable Employment,25.55415592
Benin,2020,Female,Employment to population ratio,54.758
Benin,2020,Male,Employment to population ratio,67.484
Benin,2020,Female,Labour Force Participation Rate,55.784
Benin,2020,Male,Labour Force Participation Rate,68.464
Benin,2020,Female,Vulnerable Employment,83.94878217
Benin,2020,Male,Vulnerable Employment,72.97136943
Bhutan,2020,Female,Employment to population ratio,59.216
Bhutan,2020,Male,Employment to population ratio,68.949
Bhutan,2020,Female,Labour Force Participation Rate,63.06
Bhutan,2020,Male,Labour Force Participation Rate,71.984
Bhutan,2020,Female,Vulnerable Employment,83.10969731
Bhutan,2020,Male,Vulnerable Employment,62.25995655
Bolivia,2020,Female,Employment to population ratio,53.5
Bolivia,2020,Male,Employment to population ratio,74.904
Bolivia,2020,Female,Labour Force Participation Rate,59.337
Bolivia,2020,Male,Labour Force Participation Rate,80.074
Bolivia,2020,Female,Vulnerable Employment,69.81652567
Bolivia,2020,Male,Vulnerable Employment,60.62151538
Bosnia and Herzegovina,2020,Female,Employment to population ratio,29.328
Bosnia and Herzegovina,2020,Male,Employment to population ratio,49.882
Bosnia and Herzegovina,2020,Female,Labour Force Participation Rate,36.009
Bosnia and Herzegovina,2020,Male,Labour Force Participation Rate,58.09
Bosnia and Herzegovina,2020,Female,Part Time Employment,15.26
Bosnia and Herzegovina,2020,Male,Part Time Employment,9.32
Bosnia and Herzegovina,2020,Female,Vulnerable Employment,21.78481162
Bosnia and Herzegovina,2020,Male,Vulnerable Employment,17.5204659
Botswana,2020,Female,Employment to population ratio,44.075
Botswana,2020,Male,Employment to population ratio,54.51
Botswana,2020,Female,Labour Force Participation Rate,56.981
Botswana,2020,Male,Labour Force Participation Rate,67.78
Botswana,2020,Female,Vulnerable Employment,29.33907717
Botswana,2020,Male,Vulnerable Employment,28.60085947
Brazil,2020,Female,Employment to population ratio,42.032
Brazil,2020,Male,Employment to population ratio,62.578
Brazil,2020,Female,Labour Force Participation Rate,50.186
Brazil,2020,Male,Labour Force Participation Rate,70.95
Brazil,2020,Female,Part Time Employment,43.4
Brazil,2020,Male,Part Time Employment,27.18
Brazil,2020,Female,Vulnerable Employment,23.89860298
Brazil,2020,Male,Vulnerable Employment,30.80311508
Brunei Darussalam,2020,Female,Employment to population ratio,49.73
Brunei Darussalam,2020,Male,Employment to population ratio,67.465
Brunei Darussalam,2020,Female,Labour Force Participation Rate,54.557
Brunei Darussalam,2020,Male,Labour Force Participation Rate,72.075
Brunei Darussalam,2020,Female,Vulnerable Employment,8.260864262
Brunei Darussalam,2020,Male,Vulnerable Employment,6.072898246
Bulgaria,2020,Female,Employment to population ratio,46.845
Bulgaria,2020,Male,Employment to population ratio,59.049
Bulgaria,2020,Female,Labour Force Participation Rate,49.188
Bulgaria,2020,Male,Labour Force Participation Rate,62.435
Bulgaria,2020,Female,Part Time Employment,16.02
Bulgaria,2020,Male,Part Time Employment,11.32
Bulgaria,2020,Female,Vulnerable Employment,6.145190215
Bulgaria,2020,Male,Vulnerable Employment,8.631532309
Burkina Faso,2020,Female,Employment to population ratio,54.384
Burkina Faso,2020,Male,Employment to population ratio,68.701
Burkina Faso,2020,Female,Labour Force Participation Rate,57.215
Burkina Faso,2020,Male,Labour Force Participation Rate,72.556
Burkina Faso,2020,Female,Vulnerable Employment,87.80321711
Burkina Faso,2020,Male,Vulnerable Employment,80.53556112
Burundi,2020,Female,Employment to population ratio,77.829
Burundi,2020,Male,Employment to population ratio,77.725
Burundi,2020,Female,Labour Force Participation Rate,78.596
Burundi,2020,Male,Labour Force Participation Rate,78.578
Burundi,2020,Female,Vulnerable Employment,90.83430086
Burundi,2020,Male,Vulnerable Employment,77.57847804
Cabo Verde,2020,Female,Employment to population ratio,41.482
Cabo Verde,2020,Male,Employment to population ratio,52.166
Cabo Verde,2020,Female,Labour Force Participation Rate,48.027
Cabo Verde,2020,Male,Labour Force Participation Rate,61.629
Cabo Verde,2020,Female,Vulnerable Employment,45.1957973
Cabo Verde,2020,Male,Vulnerable Employment,27.15389674
Cambodia,2020,Female,Employment to population ratio,68.919
Cambodia,2020,Male,Employment to population ratio,81.786
Cambodia,2020,Female,Labour Force Participation Rate,69.062
Cambodia,2020,Male,Labour Force Participation Rate,81.898
Cambodia,2020,Female,Vulnerable Employment,60.64207924
Cambodia,2020,Male,Vulnerable Employment,48.11196122
Cameroon,2020,Female,Employment to population ratio,63.571
Cameroon,2020,Male,Employment to population ratio,73.151
Cameroon,2020,Female,Labour Force Participation Rate,66.549
Cameroon,2020,Male,Labour Force Participation Rate,75.854
Cameroon,2020,Female,Vulnerable Employment,81.41251205
Cameroon,2020,Male,Vulnerable Employment,64.49821371
Canada,2020,Female,Employment to population ratio,53.842
Canada,2020,Male,Employment to population ratio,61.923
Canada,2020,Female,Labour Force Participation Rate,59.509
Canada,2020,Male,Labour Force Participation Rate,68.637
Canada,2020,Female,Part Time Employment,51.83
Canada,2020,Male,Part Time Employment,35.41
Canada,2020,Female,Vulnerable Employment,10.01520484
Canada,2020,Male,Vulnerable Employment,12.43415388
Central African Republic,2020,Female,Employment to population ratio,57.974
Central African Republic,2020,Male,Employment to population ratio,72.468
Central African Republic,2020,Female,Labour Force Participation Rate,62.662
Central African Republic,2020,Male,Labour Force Participation Rate,77.079
Central African Republic,2020,Female,Vulnerable Employment,97.02411125
Central African Republic,2020,Male,Vulnerable Employment,88.6979933
Chad,2020,Female,Employment to population ratio,47.6
Chad,2020,Male,Employment to population ratio,69.139
Chad,2020,Female,Labour Force Participation Rate,48.086
Chad,2020,Male,Labour Force Participation Rate,70.656
Chad,2020,Female,Vulnerable Employment,96.05314993
Chad,2020,Male,Vulnerable Employment,85.86057015
Channel Islands,2020,Female,Employment to population ratio,47.422
Channel Islands,2020,Male,Employment to population ratio,60.896
Channel Islands,2020,Female,Labour Force Participation Rate,50.973
Channel Islands,2020,Male,Labour Force Participation Rate,65.142
Channel Islands,2020,Female,Vulnerable Employment,8.904686973
Channel Islands,2020,Male,Vulnerable Employment,13.125
Chile,2020,Female,Employment to population ratio,40.381
Chile,2020,Male,Employment to population ratio,60.272
Chile,2020,Female,Labour Force Participation Rate,45.459
Chile,2020,Male,Labour Force Participation Rate,67.555
Chile,2020,Female,Part Time Employment,43.75
Chile,2020,Male,Part Time Employment,28.38
Chile,2020,Female,Vulnerable Employment,22.46129287
Chile,2020,Male,Vulnerable Employment,22.57685599
China,2020,Female,Employment to population ratio,57.511
China,2020,Male,Employment to population ratio,67.817
China,2020,Female,Labour Force Participation Rate,60.122
China,2020,Male,Labour Force Participation Rate,71.793
China,2020,Female,Vulnerable Employment,44.06032732
China,2020,Male,Vulnerable Employment,41.25491149
Colombia,2020,Female,Employment to population ratio,40.634
Colombia,2020,Male,Employment to population ratio,66.508
Colombia,2020,Female,Labour Force Participation Rate,51.122
Colombia,2020,Male,Labour Force Participation Rate,76.273
Colombia,2020,Female,Part Time Employment,43.25
Colombia,2020,Male,Part Time Employment,28.12
Colombia,2020,Female,Vulnerable Employment,47.26649591
Colombia,2020,Male,Vulnerable Employment,48.34058776
Comoros,2020,Female,Employment to population ratio,30.577
Comoros,2020,Male,Employment to population ratio,51.688
Comoros,2020,Female,Labour Force Participation Rate,32.672
Comoros,2020,Male,Labour Force Participation Rate,54.634
Comoros,2020,Female,Vulnerable Employment,67.23981185
Comoros,2020,Male,Vulnerable Employment,50.46296296
"Congo, Dem. Rep.",2020,Female,Employment to population ratio,59.315
"Congo, Dem. Rep.",2020,Male,Employment to population ratio,64.193
"Congo, Dem. Rep.",2020,Female,Labour Force Participation Rate,61.956
"Congo, Dem. Rep.",2020,Male,Labour Force Participation Rate,68.751
"Congo, Dem. Rep.",2020,Female,Vulnerable Employment,88.62003311
"Congo, Dem. Rep.",2020,Male,Vulnerable Employment,77.79212876
"Congo, Rep.",2020,Female,Employment to population ratio,50.219
"Congo, Rep.",2020,Male,Employment to population ratio,53.397
"Congo, Rep.",2020,Female,Labour Force Participation Rate,65.984
"Congo, Rep.",2020,Male,Labour Force Participation Rate,67.985
"Congo, Rep.",2020,Female,Vulnerable Employment,88.2817418
"Congo, Rep.",2020,Male,Vulnerable Employment,62.24400933
Costa Rica,2020,Female,Employment to population ratio,38.188
Costa Rica,2020,Male,Employment to population ratio,63.236
Costa Rica,2020,Female,Labour Force Participation Rate,48.492
Costa Rica,2020,Male,Labour Force Participation Rate,72.849
Costa Rica,2020,Female,Part Time Employment,42.06
Costa Rica,2020,Male,Part Time Employment,29.87
Costa Rica,2020,Female,Vulnerable Employment,22.50946303
Costa Rica,2020,Male,Vulnerable Employment,26.84612412
Cote d'Ivoire,2020,Female,Employment to population ratio,53.93
Cote d'Ivoire,2020,Male,Employment to population ratio,70.604
Cote d'Ivoire,2020,Female,Labour Force Participation Rate,55.733
Cote d'Ivoire,2020,Male,Labour Force Participation Rate,72.183
Cote d'Ivoire,2020,Female,Vulnerable Employment,81.73501467
Cote d'Ivoire,2020,Male,Vulnerable Employment,63.92680829
Croatia,2020,Female,Employment to population ratio,41.254
Croatia,2020,Male,Employment to population ratio,53.582
Croatia,2020,Female,Labour Force Participation Rate,44.638
Croatia,2020,Male,Labour Force Participation Rate,57.896
Croatia,2020,Female,Part Time Employment,32.97
Croatia,2020,Male,Part Time Employment,26.72
Croatia,2020,Female,Vulnerable Employment,5.600904282
Croatia,2020,Male,Vulnerable Employment,8.421768992
Cuba,2020,Female,Employment to population ratio,38.824
Cuba,2020,Male,Employment to population ratio,65.567
Cuba,2020,Female,Labour Force Participation Rate,39.449
Cuba,2020,Male,Labour Force Participation Rate,66.422
Cuba,2020,Female,Vulnerable Employment,18.45746865
Cuba,2020,Male,Vulnerable Employment,23.25070413
Cyprus,2020,Female,Employment to population ratio,52.097
Cyprus,2020,Male,Employment to population ratio,63.811
Cyprus,2020,Female,Labour Force Participation Rate,56.521
Cyprus,2020,Male,Labour Force Participation Rate,69.138
Cyprus,2020,Female,Part Time Employment,40.02
Cyprus,2020,Male,Part Time Employment,33.12
Cyprus,2020,Female,Vulnerable Employment,9.410127356
Cyprus,2020,Male,Vulnerable Employment,14.09360652
Czechia,2020,Female,Employment to population ratio,50.287
Czechia,2020,Male,Employment to population ratio,66.608
Czechia,2020,Female,Labour Force Participation Rate,51.816
Czechia,2020,Male,Labour Force Participation Rate,68.128
Czechia,2020,Female,Part Time Employment,40.5
Czechia,2020,Male,Part Time Employment,28.71
Czechia,2020,Female,Vulnerable Employment,11.1428697
Czechia,2020,Male,Vulnerable Employment,16.30285339
Denmark,2020,Female,Employment to population ratio,54.294
Denmark,2020,Male,Employment to population ratio,62.849
Denmark,2020,Female,Labour Force Participation Rate,57.75
Denmark,2020,Male,Labour Force Participation Rate,66.39
Denmark,2020,Female,Part Time Employment,54
Denmark,2020,Male,Part Time Employment,35.1
Denmark,2020,Female,Vulnerable Employment,3.994600499
Denmark,2020,Male,Vulnerable Employment,6.145516485
Djibouti,2020,Female,Employment to population ratio,11.099
Djibouti,2020,Male,Employment to population ratio,34.561
Djibouti,2020,Female,Labour Force Participation Rate,17.906
Djibouti,2020,Male,Labour Force Participation Rate,45.302
Djibouti,2020,Female,Vulnerable Employment,63.46786602
Djibouti,2020,Male,Vulnerable Employment,46.35622617
Dominican Republic,2020,Female,Employment to population ratio,42.983
Dominican Republic,2020,Male,Employment to population ratio,70.354
Dominican Republic,2020,Female,Labour Force Participation Rate,47.278
Dominican Republic,2020,Male,Labour Force Participation Rate,73.459
Dominican Republic,2020,Female,Part Time Employment,49.03
Dominican Republic,2020,Male,Part Time Employment,33.99
Dominican Republic,2020,Female,Vulnerable Employment,28.92018686
Dominican Republic,2020,Male,Vulnerable Employment,46.98777445
Ecuador,2020,Female,Employment to population ratio,44.741
Ecuador,2020,Male,Employment to population ratio,68.263
Ecuador,2020,Female,Labour Force Participation Rate,48.295
Ecuador,2020,Male,Labour Force Participation Rate,72.078
Ecuador,2020,Female,Vulnerable Employment,61.72089402
Ecuador,2020,Male,Vulnerable Employment,45.62297816
"Egypt, Arab Rep.",2020,Female,Employment to population ratio,12.011
"Egypt, Arab Rep.",2020,Male,Employment to population ratio,64.304
"Egypt, Arab Rep.",2020,Female,Labour Force Participation Rate,14.585
"Egypt, Arab Rep.",2020,Male,Labour Force Participation Rate,68.356
"Egypt, Arab Rep.",2020,Female,Part Time Employment,29.84
"Egypt, Arab Rep.",2020,Male,Part Time Employment,21.59
"Egypt, Arab Rep.",2020,Female,Vulnerable Employment,27.85358887
"Egypt, Arab Rep.",2020,Male,Vulnerable Employment,16.72290942
El Salvador,2020,Female,Employment to population ratio,40.86
El Salvador,2020,Male,Employment to population ratio,68.758
El Salvador,2020,Female,Labour Force Participation Rate,43.202
El Salvador,2020,Male,Labour Force Participation Rate,72.166
El Salvador,2020,Female,Part Time Employment,26.59
El Salvador,2020,Male,Part Time Employment,18.81
El Salvador,2020,Female,Vulnerable Employment,45.13491174
El Salvador,2020,Male,Vulnerable Employment,27.86928117
Equatorial Guinea,2020,Female,Employment to population ratio,43.823
Equatorial Guinea,2020,Male,Employment to population ratio,51.765
Equatorial Guinea,2020,Female,Labour Force Participation Rate,48.722
Equatorial Guinea,2020,Male,Labour Force Participation Rate,56.447
Equatorial Guinea,2020,Female,Vulnerable Employment,86.61983764
Equatorial Guinea,2020,Male,Vulnerable Employment,72.20869287
Eritrea,2020,Female,Employment to population ratio,65.139
Eritrea,2020,Male,Employment to population ratio,79.568
Eritrea,2020,Female,Labour Force Participation Rate,70.218
Eritrea,2020,Male,Labour Force Participation Rate,84.435
Eritrea,2020,Female,Vulnerable Employment,80.50488198
